Date,Alabama New Confirmed,Alaska New Confirmed,American Samoa New Confirmed,Arizona New Confirmed,Arkansas New Confirmed,California New Confirmed,Colorado New Confirmed,Connecticut New Confirmed,Delaware New Confirmed,District of Columbia New Confirmed,Florida New Confirmed,Georgia New Confirmed,Guam New Confirmed,Hawaii New Confirmed,Idaho New Confirmed,Illinois New Confirmed,Indiana New Confirmed,Iowa New Confirmed,Kansas New Confirmed,Kentucky New Confirmed,Louisiana New Confirmed,Maine New Confirmed,Maryland New Confirmed,Massachusetts New Confirmed,Michigan New Confirmed,Minnesota New Confirmed,Mississippi New Confirmed,Missouri New Confirmed,Montana New Confirmed,Nebraska New Confirmed,Nevada New Confirmed,New Hampshire New Confirmed,New Jersey New Confirmed,New Mexico New Confirmed,New York New Confirmed,North Carolina New Confirmed,North Dakota New Confirmed,Northern Mariana Islands New Confirmed,Ohio New Confirmed,Oklahoma New Confirmed,Oregon New Confirmed,Pennsylvania New Confirmed,Puerto Rico New Confirmed,Rhode Island New Confirmed,South Carolina New Confirmed,South Dakota New Confirmed,Tennessee New Confirmed,Texas New Confirmed,Utah New Confirmed,Vermont New Confirmed,Virgin Islands New Confirmed,Virginia New Confirmed,Washington New Confirmed,West Virginia New Confirmed,Wisconsin New Confirmed,Wyoming New Confirmed,Alabama New Deaths,Alaska New Deaths,American Samoa New Deaths,Arizona New Deaths,Arkansas New Deaths,California New Deaths,Colorado New Deaths,Connecticut New Deaths,Delaware New Deaths,District of Columbia New Deaths,Florida New Deaths,Georgia New Deaths,Guam New Deaths,Hawaii New Deaths,Idaho New Deaths,Illinois New Deaths,Indiana New Deaths,Iowa New Deaths,Kansas New Deaths,Kentucky New Deaths,Louisiana New Deaths,Maine New Deaths,Maryland New Deaths,Massachusetts New Deaths,Michigan New Deaths,Minnesota New Deaths,Mississippi New Deaths,Missouri New Deaths,Montana New Deaths,Nebraska New Deaths,Nevada New Deaths,New Hampshire New Deaths,New Jersey New Deaths,New Mexico New Deaths,New York New Deaths,North Carolina New Deaths,North Dakota New Deaths,Northern Mariana Islands New Deaths,Ohio New Deaths,Oklahoma New Deaths,Oregon New Deaths,Pennsylvania New Deaths,Puerto Rico New Deaths,Rhode Island New Deaths,South Carolina New Deaths,South Dakota New Deaths,Tennessee New Deaths,Texas New Deaths,Utah New Deaths,Vermont New Deaths,Virgin Islands New Deaths,Virginia New Deaths,Washington New Deaths,West Virginia New Deaths,Wisconsin New Deaths,Wyoming New Deaths,Alabama Total Confirmed,Alaska Total Confirmed,American Samoa Total Confirmed,Arizona Total Confirmed,Arkansas Total Confirmed,California Total Confirmed,Colorado Total Confirmed,Connecticut Total Confirmed,Delaware Total Confirmed,District of Columbia Total Confirmed,Florida Total Confirmed,Georgia Total Confirmed,Guam Total Confirmed,Hawaii Total Confirmed,Idaho Total Confirmed,Illinois Total Confirmed,Indiana Total Confirmed,Iowa Total Confirmed,Kansas Total Confirmed,Kentucky Total Confirmed,Louisiana Total Confirmed,Maine Total Confirmed,Maryland Total Confirmed,Massachusetts Total Confirmed,Michigan Total Confirmed,Minnesota Total Confirmed,Mississippi Total Confirmed,Missouri Total Confirmed,Montana Total Confirmed,Nebraska Total Confirmed,Nevada Total Confirmed,New Hampshire Total Confirmed,New Jersey Total Confirmed,New Mexico Total Confirmed,New York Total Confirmed,North Carolina Total Confirmed,North Dakota Total Confirmed,Northern Mariana Islands Total Confirmed,Ohio Total Confirmed,Oklahoma Total Confirmed,Oregon Total Confirmed,Pennsylvania Total Confirmed,Puerto Rico Total Confirmed,Rhode Island Total Confirmed,South Carolina Total Confirmed,South Dakota Total Confirmed,Tennessee Total Confirmed,Texas Total Confirmed,Utah Total Confirmed,Vermont Total Confirmed,Virgin Islands Total Confirmed,Virginia Total Confirmed,Washington Total Confirmed,West Virginia Total Confirmed,Wisconsin Total Confirmed,Wyoming Total Confirmed,Alabama Total Deaths,Alaska Total Deaths,American Samoa Total Deaths,Arizona Total Deaths,Arkansas Total Deaths,California Total Deaths,Colorado Total Deaths,Connecticut Total Deaths,Delaware Total Deaths,District of Columbia Total Deaths,Florida Total Deaths,Georgia Total Deaths,Guam Total Deaths,Hawaii Total Deaths,Idaho Total Deaths,Illinois Total Deaths,Indiana Total Deaths,Iowa Total Deaths,Kansas Total Deaths,Kentucky Total Deaths,Louisiana Total Deaths,Maine Total Deaths,Maryland Total Deaths,Massachusetts Total Deaths,Michigan Total Deaths,Minnesota Total Deaths,Mississippi Total Deaths,Missouri Total Deaths,Montana Total Deaths,Nebraska Total Deaths,Nevada Total Deaths,New Hampshire Total Deaths,New Jersey Total Deaths,New Mexico Total Deaths,New York Total Deaths,North Carolina Total Deaths,North Dakota Total Deaths,Northern Mariana Islands Total Deaths,Ohio Total Deaths,Oklahoma Total Deaths,Oregon Total Deaths,Pennsylvania Total Deaths,Puerto Rico Total Deaths,Rhode Island Total Deaths,South Carolina Total Deaths,South Dakota Total Deaths,Tennessee Total Deaths,Texas Total Deaths,Utah Total Deaths,Vermont Total Deaths,Virgin Islands Total Deaths,Virginia Total Deaths,Washington Total Deaths,West Virginia Total Deaths,Wisconsin Total Deaths,Wyoming Total Deaths
6/30/20,854.0,36.0,0.0,4682.0,530.0,7772.0,204.0,153.0,96.0,35.0,6086.0,3386.0,4.0,16.0,364.0,719.0,366.0,232.0,161.0,277.0,1023.0,37.0,305.0,114.0,500.0,441.0,680.0,497.0,48.0,136.0,562.0,22.0,389.0,160.0,524.0,1591.0,37.0,0.0,743.0,582.0,171.0,672.0,182.0,0.0,1755.0,48.0,1185.0,6354.0,553.0,0.0,0.0,598.0,602.0,30.0,601.0,37.0,21.0,0.0,0.0,47.0,5.0,99.0,9.0,2.0,2.0,0.0,58.0,19.0,0.0,0.0,1.0,21.0,16.0,5.0,0.0,5.0,22.0,0.0,10.0,-41.0,32.0,6.0,14.0,3.0,0.0,5.0,3.0,4.0,43.0,4.0,71.0,23.0,0.0,0.0,45.0,2.0,3.0,35.0,0.0,0.0,19.0,0.0,12.0,53.0,4.0,0.0,0.0,23.0,12.0,0.0,7.0,0.0,37536,937,0,79227,20056,231418,32698,46310,11436,10327,152289,74581,257,900,6116,143136,45594,29071,14370,15622,58093,3251,67559,108594,70621,36220,27247,21812,967,19003,18456,5781,171025,11242,393454,65327,3576,30,51789,13757,8656,91139,7112,15229,36399,6764,42188,163060,22217,1202,81,62787,32746,2900,28659,1487,926,14,0,1644,270,6082,1690,4322,509,551,3505,2756,5,18,92,6923,2448,716,272,565,3113,105,3161,8047,6193,1441,1073,1019,22,273,507,371,15035,497,32032,1380,79,2,2863,387,207,6649,0,0,739,91,597,2708,172,56,6,1763,1332,93,784,1
7/1/20,906.0,38.0,0.0,4878.0,435.0,7263.0,314.0,53.0,32.0,38.0,6541.0,2618.0,10.0,9.0,253.0,826.0,358.0,439.0,460.0,216.0,2082.0,41.0,359.0,203.0,426.0,415.0,653.0,292.0,49.0,131.0,645.0,20.0,260.0,126.0,625.0,1424.0,39.0,0.0,1076.0,362.0,275.0,636.0,74.0,0.0,1520.0,62.0,1658.0,9308.0,499.0,2.0,9.0,416.0,518.0,79.0,540.0,27.0,21.0,0.0,0.0,80.0,7.0,87.0,7.0,2.0,0.0,2.0,45.0,21.0,0.0,0.0,0.0,28.0,8.0,1.0,4.0,7.0,17.0,0.0,19.0,27.0,5.0,4.0,9.0,14.0,0.0,2.0,4.0,2.0,43.0,3.0,11.0,18.0,1.0,0.0,13.0,2.0,1.0,35.0,0.0,0.0,27.0,2.0,4.0,62.0,1.0,0.0,0.0,23.0,7.0,0.0,2.0,0.0,38442,975,0,84105,20491,238681,33012,46363,11468,10365,158830,77199,267,909,6369,143962,45952,29510,14830,15838,60175,3292,67918,108797,71047,36635,27900,22104,1016,19134,19101,5801,171285,11368,394079,66751,3615,30,52865,14119,8931,91775,7186,15229,37919,6826,43846,172368,22716,1204,90,63203,33264,2979,29199,1514,947,14,0,1724,277,6169,1697,4324,509,553,3550,2777,5,18,92,6951,2456,717,276,572,3130,105,3180,8074,6198,1445,1082,1033,22,275,511,373,15078,500,32043,1398,80,2,2876,389,208,6684,0,0,766,93,601,2770,173,56,6,1786,1339,93,786,1
7/2/20,1162.0,39.0,0.0,3340.0,847.0,7869.0,323.0,72.0,210.0,25.0,10104.0,2512.0,13.0,20.0,223.0,874.0,435.0,742.0,172.0,237.0,1381.0,30.0,505.0,254.0,583.0,493.0,870.0,531.0,67.0,152.0,632.0,20.0,399.0,243.0,875.0,1465.0,42.0,1.0,0.0,412.0,363.0,837.0,126.0,0.0,1782.0,67.0,1519.0,6769.0,554.0,18.0,2.0,532.0,799.0,74.0,539.0,36.0,14.0,0.0,0.0,40.0,2.0,96.0,4.0,2.0,1.0,1.0,67.0,22.0,0.0,0.0,0.0,36.0,13.0,2.0,3.0,9.0,17.0,0.0,6.0,51.0,14.0,13.0,10.0,11.0,0.0,6.0,14.0,2.0,29.0,3.0,21.0,11.0,0.0,0.0,0.0,6.0,1.0,28.0,0.0,0.0,18.0,4.0,10.0,65.0,3.0,0.0,0.0,30.0,3.0,0.0,7.0,0.0,39604,1014,0,87445,21338,246550,33335,46435,11678,10390,168934,79711,280,929,6592,144836,46387,30252,15002,16075,61556,3322,68423,109051,71630,37128,28770,22635,1083,19286,19733,5821,171684,11611,394954,68216,3657,31,52865,14531,9294,92612,7312,15229,39701,6893,45365,179137,23270,1222,92,63735,34063,3053,29738,1550,961,14,0,1764,279,6265,1701,4326,510,554,3617,2799,5,18,92,6987,2469,719,279,581,3147,105,3186,8125,6212,1458,1092,1044,22,281,525,375,15107,503,32064,1409,80,2,2876,395,209,6712,0,0,784,97,611,2835,176,56,6,1816,1342,93,793,1
7/3/20,1758.0,46.0,0.0,4427.0,501.0,3964.0,260.0,69.0,176.0,45.0,9473.0,3376.0,0.0,28.0,400.0,868.0,528.0,204.0,657.0,297.0,1726.0,46.0,538.0,285.0,477.0,420.0,914.0,525.0,45.0,214.0,985.0,34.0,400.0,241.0,918.0,2046.0,65.0,0.0,2392.0,538.0,342.0,780.0,103.0,274.0,1831.0,85.0,1701.0,7662.0,596.0,9.0,6.0,658.0,598.0,73.0,579.0,32.0,22.0,0.0,0.0,34.0,2.0,50.0,0.0,9.0,2.0,1.0,67.0,8.0,0.0,1.0,1.0,18.0,19.0,2.0,2.0,4.0,23.0,0.0,14.0,17.0,3.0,8.0,11.0,3.0,1.0,2.0,3.0,1.0,57.0,8.0,73.0,10.0,0.0,0.0,27.0,3.0,0.0,34.0,0.0,0.0,9.0,0.0,14.0,72.0,5.0,0.0,0.0,29.0,10.0,0.0,3.0,0.0,41362,1060,0,91872,21839,250514,33595,46504,11854,10435,178407,83087,280,957,6992,145704,46915,30456,15659,16372,63282,3368,68961,109336,72107,37548,29684,23160,1128,19500,20718,5855,172084,11852,395872,70262,3722,31,55257,15069,9636,93392,7415,15503,41532,6978,47066,186799,23866,1231,98,64393,34661,3126,30317,1582,983,14,0,1798,281,6315,1701,4335,512,555,3684,2807,5,19,93,7005,2488,721,281,585,3170,105,3200,8142,6215,1466,1103,1047,23,283,528,376,15164,511,32137,1419,80,2,2903,398,209,6746,0,0,793,97,625,2907,181,56,6,1845,1352,93,796,1
7/4/20,997.0,47.0,0.0,2695.0,483.0,2381.0,254.0,0.0,69.0,12.0,11444.0,3184.0,0.0,24.0,377.0,861.0,517.0,589.0,252.0,0.0,0.0,26.0,380.0,211.0,396.0,0.0,990.0,423.0,39.0,161.0,857.0,16.0,270.0,286.0,726.0,1408.0,57.0,0.0,926.0,579.0,294.0,530.0,98.0,0.0,1854.0,50.0,1275.0,7159.0,676.0,2.0,13.0,716.0,501.0,79.0,738.0,24.0,1.0,1.0,0.0,19.0,5.0,19.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,1.0,0.0,0.0,2.0,13.0,23.0,3.0,0.0,4.0,3.0,0.0,0.0,2.0,3.0,25.0,2.0,20.0,3.0,0.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0,20.0,0.0,4.0,44.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,42359,1107,0,94567,22322,252895,33849,46504,11923,10447,189851,86271,280,981,7369,146565,47432,31045,15911,16372,63282,3394,69341,109547,72503,37548,30674,23583,1167,19661,21575,5871,172354,12138,396598,71670,3779,31,56183,15648,9930,93922,7513,15503,43386,7028,48341,193958,24542,1233,111,65109,35162,3205,31055,1606,984,15,0,1817,286,6334,1701,4335,512,557,3702,2807,5,19,93,7014,2494,721,282,585,3170,107,3213,8165,6218,1466,1107,1050,23,283,530,379,15189,513,32157,1422,80,2,2907,398,213,6749,0,0,813,97,629,2951,181,56,6,1849,1354,94,796,1
7/5/20,1091.0,27.0,0.0,3536.0,585.0,11786.0,199.0,0.0,124.0,35.0,10034.0,1835.0,0.0,24.0,363.0,632.0,576.0,456.0,170.0,0.0,1936.0,18.0,291.0,136.0,344.0,511.0,226.0,233.0,45.0,100.0,843.0,22.0,363.0,193.0,533.0,1322.0,37.0,0.0,967.0,283.0,300.0,481.0,102.0,0.0,1461.0,35.0,1155.0,3463.0,410.0,11.0,0.0,639.0,596.0,57.0,522.0,28.0,0.0,0.0,0.0,8.0,1.0,39.0,0.0,0.0,0.0,2.0,29.0,3.0,0.0,0.0,0.0,6.0,6.0,0.0,1.0,0.0,10.0,2.0,4.0,11.0,0.0,5.0,4.0,1.0,0.0,0.0,4.0,2.0,22.0,0.0,49.0,1.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0,0.0,7.0,0.0,8.0,49.0,3.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,43450,1134,0,98103,22907,264681,34048,46504,12047,10482,199885,88106,280,1005,7732,147197,48008,31501,16081,16372,65218,3412,69632,109683,72847,38059,30900,23816,1212,19761,22418,5893,172717,12331,397131,72992,3816,31,57150,15931,10230,94403,7615,15503,44847,7063,49496,197421,24952,1244,111,65748,35758,3262,31577,1634,984,15,0,1825,287,6373,1701,4335,512,559,3731,2810,5,19,93,7020,2500,721,283,585,3180,109,3217,8176,6218,1471,1111,1051,23,283,534,381,15211,513,32206,1423,80,2,2911,398,215,6753,0,0,820,97,637,3000,184,56,6,1853,1359,94,796,1
7/6/20,925.0,28.0,0.0,3352.0,381.0,6354.0,192.0,245.0,155.0,33.0,6332.0,1672.0,21.0,7.0,319.0,612.0,323.0,240.0,557.0,779.0,1101.0,9.0,272.0,162.0,303.0,432.0,357.0,394.0,37.0,119.0,491.0,18.0,199.0,249.0,518.0,1783.0,33.0,0.0,806.0,431.0,165.0,697.0,538.0,0.0,1533.0,42.0,710.0,8221.0,517.0,2.0,1.0,354.0,1041.0,180.0,484.0,41.0,0.0,0.0,0.0,4.0,5.0,68.0,-10.0,3.0,0.0,2.0,47.0,17.0,0.0,0.0,1.0,6.0,5.0,2.0,1.0,8.0,8.0,0.0,11.0,15.0,3.0,3.0,3.0,0.0,0.0,-1.0,3.0,1.0,18.0,2.0,13.0,9.0,0.0,0.0,16.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,7.0,62.0,6.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,44375,1162,0,101455,23288,271035,34240,46749,12202,10515,206217,89778,301,1012,8051,147809,48331,31741,16638,17151,66319,3421,69904,109845,73150,38491,31257,24210,1249,19880,22909,5911,172916,12580,397649,74775,3849,31,57956,16362,10395,95100,8153,15503,46380,7105,50206,205642,25469,1246,112,66102,36799,3442,32061,1675,984,15,0,1829,292,6441,1691,4338,512,561,3778,2827,5,19,94,7026,2505,723,284,593,3188,109,3228,8191,6221,1474,1114,1051,23,282,537,382,15229,515,32219,1432,80,2,2927,399,215,6754,0,0,827,97,644,3062,190,56,6,1853,1369,95,796,1
7/7/20,888.0,18.0,0.0,3639.0,310.0,12977.0,407.0,57.0,114.0,54.0,7346.0,2749.0,2.0,41.0,487.0,588.0,295.0,396.0,222.0,368.0,1911.0,14.0,492.0,199.0,617.0,557.0,957.0,707.0,78.0,195.0,876.0,20.0,280.0,219.0,588.0,1515.0,49.0,0.0,948.0,858.0,210.0,798.0,106.0,0.0,972.0,58.0,1482.0,10384.0,564.0,3.0,4.0,638.0,505.0,63.0,495.0,34.0,23.0,0.0,0.0,97.0,9.0,132.0,5.0,0.0,2.0,0.0,63.0,21.0,0.0,0.0,0.0,37.0,19.0,9.0,4.0,9.0,23.0,1.0,11.0,15.0,30.0,3.0,44.0,16.0,0.0,-1.0,11.0,2.0,52.0,4.0,24.0,14.0,4.0,0.0,43.0,5.0,5.0,33.0,0.0,0.0,19.0,1.0,11.0,130.0,4.0,0.0,0.0,28.0,15.0,0.0,9.0,0.0,45263,1180,0,105094,23598,284012,34647,46806,12316,10569,213563,92527,303,1053,8538,148397,48626,32137,16860,17519,68230,3435,70396,110044,73767,39048,32214,24917,1327,20075,23785,5931,173196,12799,398237,76290,3898,31,58904,17220,10605,95898,8259,15503,47352,7163,51688,216026,26033,1249,116,66740,37304,3505,32556,1709,1007,15,0,1926,301,6573,1696,4338,514,561,3841,2848,5,19,94,7063,2524,732,288,602,3211,110,3239,8206,6251,1477,1158,1067,23,281,548,384,15281,519,32243,1446,84,2,2970,404,220,6787,0,0,846,98,655,3192,194,56,6,1881,1384,95,805,1
7/8/20,1161.0,42.0,0.0,3520.0,703.0,8548.0,452.0,74.0,45.0,73.0,9969.0,2852.0,4.0,23.0,430.0,986.0,437.0,467.0,472.0,399.0,1921.0,23.0,465.0,260.0,646.0,454.0,674.0,672.0,44.0,227.0,516.0,20.0,187.0,285.0,692.0,1397.0,73.0,0.0,1277.0,674.0,212.0,827.0,53.0,0.0,1557.0,79.0,2238.0,8903.0,722.0,2.0,6.0,635.0,500.0,202.0,598.0,31.0,25.0,0.0,0.0,36.0,4.0,145.0,8.0,5.0,1.0,3.0,48.0,21.0,0.0,0.0,4.0,36.0,15.0,4.0,0.0,6.0,20.0,0.0,17.0,30.0,11.0,8.0,30.0,2.0,0.0,0.0,5.0,2.0,51.0,8.0,8.0,16.0,1.0,0.0,21.0,3.0,4.0,25.0,0.0,0.0,38.0,0.0,21.0,127.0,7.0,0.0,0.0,24.0,10.0,0.0,2.0,0.0,46424,1222,0,108614,24301,292560,35099,46880,12361,10642,223532,95379,307,1076,8968,149383,49063,32604,17332,17918,70151,3458,70861,110304,74413,39502,32888,25589,1371,20302,24301,5951,173383,13084,398929,77687,3971,31,60181,17894,10817,96725,8312,15503,48909,7242,53926,224929,26755,1251,122,67375,37804,3707,33154,1740,1032,15,0,1962,305,6718,1704,4343,515,564,3889,2869,5,19,98,7099,2539,736,288,608,3231,110,3256,8236,6262,1485,1188,1069,23,281,553,386,15332,527,32251,1462,85,2,2991,407,224,6812,0,0,884,98,676,3319,201,56,6,1905,1394,95,807,1
7/9/20,2164.0,46.0,0.0,4057.0,816.0,9924.0,408.0,102.0,68.0,37.0,8924.0,2103.0,2.0,36.0,460.0,1018.0,512.0,628.0,453.0,323.0,1843.0,25.0,586.0,296.0,606.0,577.0,703.0,820.0,95.0,198.0,603.0,21.0,222.0,233.0,584.0,1969.0,100.0,0.0,1150.0,603.0,371.0,817.0,154.0,0.0,1782.0,94.0,1572.0,11612.0,601.0,16.0,22.0,613.0,632.0,119.0,754.0,29.0,10.0,0.0,0.0,75.0,4.0,141.0,2.0,5.0,-7.0,4.0,120.0,9.0,0.0,0.0,2.0,19.0,7.0,5.0,4.0,4.0,16.0,1.0,11.0,25.0,9.0,5.0,16.0,4.0,2.0,3.0,18.0,1.0,116.0,6.0,32.0,15.0,0.0,0.0,15.0,3.0,6.0,36.0,0.0,0.0,21.0,3.0,22.0,153.0,4.0,0.0,0.0,32.0,15.0,0.0,2.0,0.0,48588,1268,0,112671,25117,302484,35507,46982,12429,10679,232456,97482,309,1112,9428,150401,49575,33232,17785,18241,71994,3483,71447,110600,75019,40079,33591,26409,1466,20500,24904,5972,173605,13317,399513,79656,4071,31,61331,18497,11188,97542,8466,15503,50691,7336,55498,236541,27356,1267,144,67988,38436,3826,33908,1769,1042,15,0,2037,309,6859,1706,4348,508,568,4009,2878,5,19,100,7118,2546,741,292,612,3247,111,3267,8261,6271,1490,1204,1073,25,284,571,387,15448,533,32283,1477,85,2,3006,410,230,6848,0,0,905,101,698,3472,205,56,6,1937,1409,95,809,1
7/10/20,1304.0,55.0,0.0,4221.0,720.0,8401.0,666.0,75.0,119.0,64.0,11424.0,4758.0,1.0,27.0,500.0,1321.0,725.0,913.0,518.0,427.0,2640.0,13.0,463.0,216.0,607.0,602.0,1031.0,660.0,127.0,161.0,1004.0,17.0,356.0,298.0,786.0,2376.0,84.0,0.0,1525.0,595.0,266.0,940.0,288.0,0.0,1728.0,65.0,1715.0,9379.0,867.0,5.0,9.0,943.0,663.0,157.0,845.0,21.0,35.0,2.0,0.0,44.0,4.0,96.0,18.0,0.0,0.0,0.0,93.0,36.0,0.0,0.0,1.0,26.0,9.0,2.0,0.0,8.0,25.0,0.0,16.0,28.0,14.0,5.0,11.0,11.0,3.0,1.0,8.0,3.0,31.0,6.0,48.0,20.0,0.0,0.0,26.0,6.0,2.0,32.0,0.0,0.0,24.0,6.0,13.0,84.0,2.0,0.0,0.0,21.0,15.0,0.0,5.0,0.0,49892,1323,0,116892,25837,310885,36173,47057,12548,10743,243880,102240,310,1139,9928,151722,50300,34145,18303,18668,74634,3496,71910,110816,75626,40681,34622,27069,1593,20661,25908,5989,173961,13615,400299,82032,4155,31,62856,19092,11454,98482,8754,15503,52419,7401,57213,245920,28223,1272,153,68931,39099,3983,34753,1790,1077,17,0,2081,313,6955,1724,4348,508,568,4102,2914,5,19,101,7144,2555,743,292,620,3272,111,3283,8289,6285,1495,1215,1084,28,285,579,390,15479,539,32331,1497,85,2,3032,416,232,6880,0,0,929,107,711,3556,207,56,6,1958,1424,95,814,1
7/11/20,1402.0,62.0,0.0,3038.0,979.0,7876.0,400.0,0.0,89.0,58.0,10352.0,2849.0,0.0,42.0,577.0,1192.0,779.0,478.0,384.0,450.0,2165.0,18.0,557.0,282.0,635.0,802.0,797.0,537.0,84.0,223.0,930.0,33.0,351.0,223.0,730.0,1874.0,88.0,2.0,1358.0,687.0,397.0,734.0,201.0,0.0,2280.0,53.0,1499.0,8495.0,632.0,6.0,14.0,851.0,0.0,163.0,926.0,49.0,9.0,0.0,0.0,69.0,6.0,72.0,1.0,0.0,0.0,0.0,95.0,30.0,0.0,0.0,1.0,24.0,8.0,5.0,2.0,2.0,23.0,1.0,9.0,14.0,28.0,4.0,15.0,7.0,1.0,-1.0,13.0,1.0,46.0,4.0,12.0,16.0,2.0,0.0,4.0,5.0,0.0,17.0,0.0,0.0,22.0,2.0,15.0,82.0,5.0,0.0,0.0,4.0,0.0,1.0,7.0,0.0,51294,1385,0,119930,26816,318761,36573,47057,12637,10801,254232,105089,310,1181,10505,152914,51079,34623,18687,19118,76799,3514,72467,111098,76261,41483,35419,27606,1677,20884,26838,6022,174312,13838,401029,83906,4243,33,64214,19779,11851,99216,8955,15503,54699,7454,58712,254415,28855,1278,167,69782,39099,4146,35679,1839,1086,17,0,2150,319,7027,1725,4348,508,568,4197,2944,5,19,102,7168,2563,748,294,622,3295,112,3292,8303,6313,1499,1230,1091,29,284,592,391,15525,543,32343,1513,87,2,3036,421,232,6897,0,0,951,109,726,3638,212,56,6,1962,1424,96,821,1
7/12/20,1614.0,94.0,0.0,2537.0,478.0,5782.0,322.0,0.0,63.0,46.0,15282.0,1839.0,0.0,20.0,397.0,949.0,533.0,752.0,294.0,262.0,1319.0,15.0,642.0,199.0,443.0,710.0,868.0,274.0,81.0,172.0,845.0,26.0,321.0,254.0,677.0,1865.0,91.0,0.0,1378.0,456.0,319.0,578.0,251.0,0.0,1949.0,45.0,942.0,8347.0,629.0,13.0,14.0,888.0,1420.0,98.0,769.0,23.0,7.0,0.0,0.0,86.0,2.0,24.0,0.0,0.0,0.0,0.0,45.0,7.0,0.0,0.0,0.0,19.0,4.0,4.0,2.0,3.0,13.0,2.0,11.0,15.0,1.0,3.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,7.0,9.0,0.0,0.0,22.0,1.0,2.0,7.0,0.0,0.0,10.0,0.0,3.0,101.0,3.0,0.0,0.0,4.0,13.0,0.0,-1.0,0.0,52908,1479,0,122467,27294,324543,36895,47057,12700,10847,269514,106928,310,1201,10902,153863,51612,35375,18981,19380,78118,3529,73109,111297,76704,42193,36287,27880,1758,21056,27683,6048,174633,14092,401706,85771,4334,33,65592,20235,12170,99794,9206,15503,56648,7499,59654,262762,29484,1291,181,70670,40519,4244,36448,1862,1093,17,0,2236,321,7051,1725,4348,508,568,4242,2951,5,19,102,7187,2567,752,296,625,3308,114,3303,8318,6314,1502,1249,1092,29,284,593,391,15525,545,32350,1522,87,2,3058,422,234,6904,0,0,961,109,729,3739,215,56,6,1966,1437,96,820,1
7/13/20,1860.0,60.0,0.0,1357.0,524.0,8814.0,323.0,209.0,73.0,59.0,12603.0,3602.0,2.0,21.0,501.0,881.0,425.0,221.0,664.0,262.0,1702.0,26.0,418.0,231.0,410.0,491.0,393.0,409.0,85.0,228.0,832.0,15.0,233.0,263.0,557.0,1898.0,108.0,0.0,1261.0,511.0,268.0,536.0,355.0,0.0,1520.0,25.0,2883.0,7016.0,546.0,5.0,25.0,972.0,1067.0,69.0,494.0,41.0,3.0,0.0,0.0,9.0,2.0,38.0,2.0,21.0,0.0,0.0,35.0,19.0,0.0,2.0,0.0,6.0,2.0,3.0,1.0,4.0,7.0,0.0,6.0,5.0,7.0,2.0,1.0,13.0,3.0,3.0,0.0,0.0,35.0,3.0,45.0,7.0,0.0,0.0,6.0,2.0,3.0,7.0,0.0,0.0,11.0,0.0,6.0,88.0,1.0,0.0,0.0,2.0,-39.0,1.0,0.0,0.0,54768,1539,0,123824,27818,333357,37218,47266,12773,10906,282117,110530,312,1222,11403,154744,52037,35596,19645,19642,79820,3555,73527,111528,77114,42684,36680,28289,1843,21284,28515,6063,174866,14355,402263,87669,4442,33,66853,20746,12438,100330,9561,15503,58168,7524,62537,269778,30030,1296,206,71642,41586,4313,36942,1903,1096,17,0,2245,323,7089,1727,4369,508,568,4277,2970,5,21,102,7193,2569,755,297,629,3315,114,3309,8323,6321,1504,1250,1105,32,287,593,391,15560,548,32395,1529,87,2,3064,424,237,6911,0,0,972,109,735,3827,216,56,6,1968,1398,97,820,1
